event_name	tweet_id	image_id	tweet_text	image	label
california_wildfires	917842481575841792	917842481575841792_0	15 dead as emergency crews continue to battle multiple fires tearing through wine country. https://t.co/sDngQjPs5o https://t.co/T4UKabCH8l	data_image/california_wildfires/10_10_2017/917842481575841792_0.jpg	severe_damage
hurricane_harvey	908674197328670721	908674197328670721_0	Harvey and Irma may have missed Louisiana, but we still could see insurance rates go up. https://t.co/hlMwPwPUJp https://t.co/Dr3m3AEO1p	data_image/hurricane_harvey/15_9_2017/908674197328670721_0.jpg	mild_damage
hurricane_maria	913560802459873280	913560802459873280_0	Costs of Climate Change: Early Estimate for Hurricanes, Fires Reaches $300 Billion https://t.co/V8ooC8LSkW https://t.co/rImwp7fJyh	data_image/hurricane_maria/29_9_2017/913560802459873280_0.jpg	severe_damage
california_wildfires	919742042795921408	919742042795921408_0	Sanctuary California wants to secede from the US... But, they still want federal funds to pay for their fire. https://t.co/jXEbpHc2WE	data_image/california_wildfires/16_10_2017/919742042795921408_0.jpg	severe_damage
hurricane_harvey	905486990279397382	905486990279397382_0	RT @512tech: Austin’s TurnKey Vacation Rentals takes a hit from Harvey on Texas coast https://t.co/RbpMCTOiir https://t.co/wJYG4PHu1s	data_image/hurricane_harvey/6_9_2017/905486990279397382_0.jpg	mild_damage
california_wildfires	922107307290447873	922107307290447873_0	Why ZERO news about California wildfire? https://t.co/LgAypGjYln	data_image/california_wildfires/22_10_2017/922107307290447873_0.jpg	severe_damage
california_wildfires	923342705303924736	923342705303924736_0	California canâ€™t end wildfires â€” but it can weaken them. Here's how... https://t.co/MobKMvV0NL https://t.co/tpK6t6yori	data_image/california_wildfires/26_10_2017/923342705303924736_0.jpg	severe_damage
hurricane_maria	923041503953539072	923041503953539072_0	Puerto Rico faces rise of deadly bacteria https://t.co/S0i0lob136 https://t.co/O69uVqeUqY	data_image/hurricane_maria/25_10_2017/923041503953539072_0.jpg	severe_damage
hurricane_irma	909448877790695424	909448877790695424_0	Hurricane Irma: Orlando begins the cleanup https://t.co/KjeDMPr1uk https://t.co/oF9bjvgfKl	data_image/hurricane_irma/17_9_2017/909448877790695424_0.jpg	little_or_no_damage
hurricane_irma	909438423068495872	909438423068495872_2	Surviving Irma: the hurricane in pictures https://t.co/zFEhk2ZShN https://t.co/fCcwzKO1vn	data_image/hurricane_irma/17_9_2017/909438423068495872_2.jpg	severe_damage
hurricane_harvey	909864743309017091	909864743309017091_0	RT @callerdotcom: Coastal Bend communities begin long rebuild after Harvey https://t.co/t9KxXGDA4E https://t.co/WwHHfBm0eC	data_image/hurricane_harvey/18_9_2017/909864743309017091_0.jpg	mild_damage
hurricane_irma	905724350040383490	905724350040383490_0	5 Top Twitter Accounts to Follow Hurricane Irma Destruction - https://t.co/tYcckLoC7v https://t.co/xtKW9ngcoq https://t.co/kKjv5hgowI	data_image/hurricane_irma/7_9_2017/905724350040383490_0.jpg	severe_damage
hurricane_maria	921806731625357313	921806731625357313_0	@realDonaldTrump Are you golfing again today and people have no water or electricity in Puerto Rico fat pig. https://t.co/C8RSlYv6eF	data_image/hurricane_maria/21_10_2017/921806731625357313_0.jpg	severe_damage
hurricane_harvey	901764023464726528	901764023464726528_0	Tracking Harvey: Storm continues to weaken as relief efforts gain momentum https://t.co/D1o2X0ewsk https://t.co/6kiyfZQGUF	data_image/hurricane_harvey/27_8_2017/901764023464726528_0.jpg	mild_damage
hurricane_maria	916134570759802880	916134570759802880_0	RT @JaniceOrx: Mayaguez, Puerto Rico near downtown y sector el seco. Residents saying food is going low. https://t.co/eiYoEHB3CQ	data_image/hurricane_maria/6_10_2017/916134570759802880_0.jpg	little_or_no_damage
hurricane_maria	922105211895910400	922105211895910400_0	As Trump golfs, those in Puerto Rico struggle to live. Great job I think NOT @POTUS @PRyan https://t.co/tQ6YSYj42a	data_image/hurricane_maria/22_10_2017/922105211895910400_0.jpg	severe_damage
hurricane_irma	910218504380538881	910218504380538881_0	Hurricane Irma Eyewall video from St. Maarten (220 mph gusts):https://t.co/kXXHkMRbJR https://t.co/O7OTgVWJUj	data_image/hurricane_irma/19_9_2017/910218504380538881_0.jpg	little_or_no_damage
hurricane_irma	909415207868309505	909415207868309505_3	RT @RobHuyser: What the world famous Maho Beach at St Martin looks like after hurricane Irma https://t.co/UN3D97ztpZ	data_image/hurricane_irma/17_9_2017/909415207868309505_3.jpg	mild_damage
hurricane_maria	910579624857522176	910579624857522176_0	Houses damaged, roofs blown off as Hurricane Maria batters USVI https://t.co/bP9jU23bwS https://t.co/ZRUOhXm5CN	data_image/hurricane_maria/20_9_2017/910579624857522176_0.jpg	severe_damage
srilanka_floods	870258521635381248	870258521635381248_0	Cyclone Mora: India hands over relief materials to Bangladesh https://t.co/riJz0ZWee4 https://t.co/NIGJTfHACk	data_image/srilanka_floods/1_6_2017/870258521635381248_0.jpg	mild_damage
hurricane_irma	910189806994456577	910189806994456577_0	A lonely aerial view of Irma‚Äôs destruction in the Florida Keys @qz https://t.co/G64aPvCBqE https://t.co/1ug8I8QMzg	data_image/hurricane_irma/19_9_2017/910189806994456577_0.jpg	severe_damage
hurricane_maria	910645772181397507	910645772181397507_0	â€˜We will find our island destroyed.â€™ Hurricane Mariaâ€™s rampage demolishes Puerto Rico https://t.co/odMii2u9Ba https://t.co/UHiEXzxa2o	data_image/hurricane_maria/20_9_2017/910645772181397507_0.jpg	mild_damage
mexico_earthquake	910563191700185088	910563191700185088_2	RT @PDChina: #Update: At least 42 dead in #Mexico M7.1 #earthquake: Governor of Morelos https://t.co/LVqsSYuInH	data_image/mexico_earthquake/20_9_2017/910563191700185088_2.jpg	severe_damage
hurricane_harvey	905859564267913216	905859564267913216_0	Remember Harvey? Property losses could hit $75 billion, insurer says https://t.co/UTKpiO8rV3 via @phillydotcom https://t.co/wUDi3tix1k	data_image/hurricane_harvey/7_9_2017/905859564267913216_0.jpg	severe_damage
srilanka_floods	870110587661021185	870110587661021185_0	https://t.co/hurWsb80NG Watch: Sri Lanka deploys more troops as flood toll climbs to 177 https://t.co/za1WAYjAtk	data_image/srilanka_floods/1_6_2017/870110587661021185_0.jpg	severe_damage
mexico_earthquake	911773444978675712	911773444978675712_0	Some of the coffins were blue, others white, all elaborately adorned. DETAILS: https://t.co/Qm1zzgfNiJ https://t.co/esT8yAChKN	data_image/mexico_earthquake/24_9_2017/911773444978675712_0.jpg	mild_damage
iraq_iran_earthquake	930114382268334080	930114382268334080_3	These Images From The Earthquake's Aftermath In Iran Will Break Your Heart https://t.co/7R4CjoWcnS via @AnupKaphle https://t.co/ctjq1H8VRU	data_image/iraq_iran_earthquake/13_11_2017/930114382268334080_3.jpg	severe_damage
hurricane_harvey	905930890735439873	905930890735439873_0	Some of the devastation from #Harvey friends and family who lost everything ὢ2 prayers neededὉ4 @DonnieWahlberg #BH❤ https://t.co/2rNeqYEEQJ	data_image/hurricane_harvey/7_9_2017/905930890735439873_0.jpg	little_or_no_damage
hurricane_irma	909748121651089408	909748121651089408_0	Keys couple found living in crushed mobile home after Hurricane #Irma https://t.co/HLj2rlzyr1 https://t.co/zCD9fMCjcW	data_image/hurricane_irma/18_9_2017/909748121651089408_0.jpg	little_or_no_damage
california_wildfires	917945051736629248	917945051736629248_0	RT @MariaVinci7: Pray for victims of California #wildfires á½’5â¤á½¤Fâ¤á½’5 https://t.co/ov70Qg2pF9	data_image/california_wildfires/11_10_2017/917945051736629248_0.jpg	severe_damage
hurricane_irma	910150747228172288	910150747228172288_0	FPL throws some shade on a city‚Äôs threat to sue over Irma power outage. https://t.co/kpUa7Bqmzk https://t.co/OFH08eX7Ta	data_image/hurricane_irma/19_9_2017/910150747228172288_0.jpg	mild_damage
hurricane_maria	915173788119109633	915173788119109633_0	Hurricane Maria! God bless Us https://t.co/FS5MqQC7SH	data_image/hurricane_maria/3_10_2017/915173788119109633_0.jpg	little_or_no_damage
hurricane_irma	910143930750111744	910143930750111744_0	Irma pummels Cuban economy ¬´ Cuba Standard, your best source for Cuban business news https://t.co/L2MCxu7tXh https://t.co/vwnCfp2prj	data_image/hurricane_irma/19_9_2017/910143930750111744_0.jpg	severe_damage
hurricane_irma	909839895077834752	909839895077834752_1	Irma left quite a MESS!! We're here to HELP you clean up the nasty muck she left behind! Call today 321.432.4340‚Ä¶ https://t.co/r9wrzwm3K1	data_image/hurricane_irma/18_9_2017/909839895077834752_1.jpg	little_or_no_damage
srilanka_floods	870553882992164864	870553882992164864_0	#EuropeanUnion donates â‚¬300,000 to aid families affected by #SriLanka floods https://t.co/DQ9Yrq2nZC #top #news https://t.co/519z7D5n0A	data_image/srilanka_floods/2_6_2017/870553882992164864_0.jpg	severe_damage
hurricane_irma	909442846654001152	909442846654001152_0	IRMA. I ALMOST DIED!! VLOG Watch Now ·ΩÑ9https://t.co/YUeGQMJP1g https://t.co/nmLidJbUmP	data_image/hurricane_irma/17_9_2017/909442846654001152_0.jpg	mild_damage
california_wildfires	920853531942297602	920853531942297602_0	It's Not Just Wine Country: California Wildfires Have Hit Cannabis Growers Hard https://t.co/FleCB1j32Y https://t.co/MuQihsiEDR	data_image/california_wildfires/19_10_2017/920853531942297602_0.jpg	severe_damage
california_wildfires	920057873412923392	920057873412923392_0	California firefighters make progress vs. wildfires | #CNNPHNewDay live https://t.co/CaczwF9CtH https://t.co/9CDQJCoNe7	data_image/california_wildfires/16_10_2017/920057873412923392_0.jpg	severe_damage
hurricane_irma	909739383481360385	909739383481360385_0	RT @_AwesomeKid: @basedpaco Irma wasn't even suppose to hit SC hard and the same shit happened to us‚Ä¶ https://t.co/JOPZ7XHn7R	data_image/hurricane_irma/18_9_2017/909739383481360385_0.jpg	severe_damage
hurricane_irma	909381728061464577	909381728061464577_0	RT @WCSH6: Florida Keys re-open after punishing Hurricane Irma https://t.co/tytHNx3RQd #NEWSCENTERmaine https://t.co/jIrhLpQuYb	data_image/hurricane_irma/17_9_2017/909381728061464577_0.jpg	severe_damage
california_wildfires	918352890288152576	918352890288152576_0	https://t.co/uwZiebRpSR California wildfires: 'We'll figure it out,' mother says amid ruins https://t.co/LEPsoztpkL https://t.co/8RVi7Xxs6M	data_image/california_wildfires/12_10_2017/918352890288152576_0.jpg	severe_damage
hurricane_harvey	901688227647684609	901688227647684609_0	#HurricaneHarvey : Storm makes landfall in central Texas; 3 dead https://t.co/97wUEKxnDS https://t.co/0QRlUFQyNd	data_image/hurricane_harvey/27_8_2017/901688227647684609_0.jpg	severe_damage
hurricane_harvey	904588625647689729	904588625647689729_0	Tips to avoid flood damaged cars after Harvey https://t.co/T39qllwpqd https://t.co/LJ98Ti6x8R	data_image/hurricane_harvey/4_9_2017/904588625647689729_0.jpg	severe_damage
hurricane_harvey	901655097293377536	901655097293377536_3	RT @JMilesKHOU: Rockport, TX damage via @StormVisuals. Feeling for those folks #HurricaneHarvey #khou11 https://t.co/uoOuBEzPl0	data_image/hurricane_harvey/27_8_2017/901655097293377536_3.jpg	severe_damage
hurricane_harvey	905926924467363841	905926924467363841_0	VIDEO: Harvey floodwaters collapse U.S. Highway 96 bridge in Texas https://t.co/hzClssASwR https://t.co/8JOvjAFsqi	data_image/hurricane_harvey/7_9_2017/905926924467363841_0.jpg	severe_damage
hurricane_maria	911935529905684481	911935529905684481_0	How Hurricane Maria Could Transform Puerto Rico's Power Company, demosle apoyo!! https://t.co/Daj4ILSc2M https://t.co/CpjdwsyzTo	data_image/hurricane_maria/24_9_2017/911935529905684481_0.jpg	mild_damage
hurricane_maria	913093442418335744	913093442418335744_0	WATCH LIVE: Governor of Puerto Rico talks about devastation caused by #HurricaneMaria https://t.co/PYBQz15Bul https://t.co/bKhksMjxPm	data_image/hurricane_maria/27_9_2017/913093442418335744_0.jpg	severe_damage
california_wildfires	918036711644565506	918036711644565506_0	California wildfire burning golf course day after PGA Tour event finished there over the weekend. https://t.co/xwf5jpiW1N	data_image/california_wildfires/11_10_2017/918036711644565506_0.jpg	severe_damage
hurricane_maria	912313952096407552	912313952096407552_0	The Streets Are â€˜Not Safeâ€™â€”San Juan Is #Forgotten By the #US #PuertoRico #HurricaneMaria https://t.co/Bvso1jRdgw https://t.co/mauMxnWLQY	data_image/hurricane_maria/25_9_2017/912313952096407552_0.jpg	severe_damage
hurricane_irma	909968109506842624	909968109506842624_0	RT @Lexii_: I can’t believe how powerful Hurricane Irma is! Pray for Orlando! ὤFἿD https://t.co/dbMpwYUjk3	data_image/hurricane_irma/19_9_2017/909968109506842624_0.jpg	severe_damage
hurricane_irma	909741340887412737	909741340887412737_0	New Video Latest Maria, Lee, Jose Irma, St Maarten Caribbean Online Network https://t.co/CdQLrdrk09 https://t.co/zu4PkbBzMP	data_image/hurricane_irma/18_9_2017/909741340887412737_0.jpg	severe_damage
hurricane_maria	912463510461992960	912463510461992960_0	@Reuters Poor beautiful #PuertoRico! So much damage. ὢD#HurricaneMaria #RequestsHELP from U.S. @realDonaldTrump https://t.co/TvMFe6tNvP	data_image/hurricane_maria/25_9_2017/912463510461992960_0.jpg	severe_damage
california_wildfires	920774765064810496	920774765064810496_0	Ken Friedman Vegas ABA partners to provide legal hotline for California fire victims https://t.co/XxhMFsHmyy https://t.co/cllbrFHaMo	data_image/california_wildfires/18_10_2017/920774765064810496_0.jpg	severe_damage
hurricane_irma	910082408883658758	910082408883658758_0	In the wake of #hurricane Irma, it's important to stay safe&amp;prepared during times of natural disaster, read:‚Ä¶ https://t.co/8riAITPMMk	data_image/hurricane_irma/19_9_2017/910082408883658758_0.jpg	severe_damage
hurricane_irma	909779299753971715	909779299753971715_0	RT @tilianpearson: God damn Irma! How dare you take down B√≠ch Nga! https://t.co/vykrDhFrdJ	data_image/hurricane_irma/18_9_2017/909779299753971715_0.jpg	mild_damage
hurricane_harvey	908086965207105536	908086965207105536_0	Ravaged by Harvey, Rockport faces long road to cleanup https://t.co/fQIhCrineg https://t.co/wcTYAZF2KT	data_image/hurricane_harvey/13_9_2017/908086965207105536_0.jpg	severe_damage
california_wildfires	918236039717801985	918236039717801985_0	CRAZY VIDEO: California deputy drives through fire https://t.co/BG0pQBqZHy https://t.co/MwDpMH5BPd	data_image/california_wildfires/11_10_2017/918236039717801985_0.jpg	severe_damage
hurricane_maria	913257006710034434	913257006710034434_0	How to help. https://t.co/q8QqDW6OMH #UnidosPorPuertoRico https://t.co/LlWFyCPs6H #AltGovDaily #IndivisibleTimesâ€¦ https://t.co/nDTZaUkfGV	data_image/hurricane_maria/28_9_2017/913257006710034434_0.jpg	severe_damage
hurricane_maria	922515983859900417	922515983859900417_0	#Atlanta to donate $100,000 for medical supplies for survivors of #HurricaneMaria https://t.co/D7J9q3OQHs https://t.co/Q9k9CIQ9PM	data_image/hurricane_maria/23_10_2017/922515983859900417_0.jpg	severe_damage
hurricane_maria	921410388864000000	921410388864000000_0	Puerto Rico, One Month Later: Complete Coverage https://t.co/AB9Plr21b1 https://t.co/mwOAeRcQYI	data_image/hurricane_maria/20_10_2017/921410388864000000_0.jpg	severe_damage
hurricane_harvey	905963555282984960	905963555282984960_0	Qatar giving $30 million to help Harvey victims in Texas Read more: https://t.co/hOv6Tki17g #victims #politics https://t.co/mZLJxs04Sv	data_image/hurricane_harvey/8_9_2017/905963555282984960_0.jpg	mild_damage
hurricane_maria	928447589287989250	928447589287989250_0	Surveying Maria Damage From Above in Puerto Rico https://t.co/zYV4HoiF53 #NewYorkCity #NYC https://t.co/hZq64OVBc5	data_image/hurricane_maria/9_11_2017/928447589287989250_0.jpg	little_or_no_damage
california_wildfires	921962439553568769	921962439553568769_0	Hit Hard by California Wildfires, Santa Rosa Faces HousingÂ Crisis https://t.co/ieZC0cyusM https://t.co/vciT5YrMPm	data_image/california_wildfires/22_10_2017/921962439553568769_0.jpg	severe_damage
hurricane_maria	923262755246878720	923262755246878720_0	I assume this is how they do it down in Puerto Rico... https://t.co/70eHQRybB4	data_image/hurricane_maria/25_10_2017/923262755246878720_0.jpg	little_or_no_damage
california_wildfires	917794892113498113	917794892113498113_0	RT @News12BX: California wildfires kill 10, destroy 1,500 buildings https://t.co/cKLrLVtXMe https://t.co/o1CGcHS57o	data_image/california_wildfires/10_10_2017/917794892113498113_0.jpg	severe_damage
california_wildfires	919586694478925824	919586694478925824_0	Devastated Northern California suburb was exempt from fire rules #daily #news https://t.co/SeJtmQC5xv https://t.co/NNmEYdu1XC	data_image/california_wildfires/15_10_2017/919586694478925824_0.jpg	severe_damage
hurricane_irma	905724879600791554	905724879600791554_0	For a Florida City that was wrecked by Hurricane Andrew, Irma brings scary nostalgia https://t.co/r3IUzxxyws https://t.co/cdJXLlAdkR	data_image/hurricane_irma/7_9_2017/905724879600791554_0.jpg	mild_damage
california_wildfires	921438122021412866	921438122021412866_0	PSA: No, drug cartels didnâ€™t start the North Bay wildfires. https://t.co/oZU0P5A0oc https://t.co/joDQg1zADd	data_image/california_wildfires/20_10_2017/921438122021412866_0.jpg	mild_damage
california_wildfires	917832022017445888	917832022017445888_0	RT @Ciscokid__: Calistoga Fire #tubbsfire #napafire #ABC7now #kron4news #fire #california #napa https://t.co/aTcggkpkNe	data_image/california_wildfires/10_10_2017/917832022017445888_0.jpg	severe_damage
hurricane_irma	909384142768492544	909384142768492544_0	RT @newscientist: Why the response to Harvey and Irma could cause bigger disasters https://t.co/46XlWb6J7k https://t.co/cJTLPRbq91	data_image/hurricane_irma/17_9_2017/909384142768492544_0.jpg	severe_damage
hurricane_irma	909769608881692672	909769608881692672_0	Irma spurs demand for roofing contractors in FL https://t.co/UQmXpgjxlw https://t.co/7SiFnsz1II	data_image/hurricane_irma/18_9_2017/909769608881692672_0.jpg	severe_damage
hurricane_maria	921428147861708800	921428147861708800_0	Puerto Rico still stumbles in the dark a month after Maria https://t.co/54yuIZS8tB https://t.co/9c8JtoP628	data_image/hurricane_maria/20_10_2017/921428147861708800_0.jpg	severe_damage
hurricane_maria	916035970985684992	916035970985684992_0	Congress expected to OK more hurricane aid for Puerto Rico https://t.co/W0Vl6VaD8V https://t.co/bpRTWmtho2	data_image/hurricane_maria/5_10_2017/916035970985684992_0.jpg	severe_damage
hurricane_irma	909742125662789632	909742125662789632_0	New Video 2 Bracing For Morew Maria, Irma, Jose …Lee https://t.co/mKLYJwejg5 https://t.co/q0MYkwtLHR	data_image/hurricane_irma/18_9_2017/909742125662789632_0.jpg	little_or_no_damage
hurricane_irma	909418882213060608	909418882213060608_0	St. Martin med school student: ‘It went from paradise to hell overnight.’ A Hurricane Irma survival story.… https://t.co/FOxl7KoA0N	data_image/hurricane_irma/17_9_2017/909418882213060608_0.jpg	severe_damage
hurricane_harvey	905268948828119044	905268948828119044_0	Multiple injuries last night from a long track tornado in #Ohio https://t.co/1BaVfKgBC4 #OHwx https://t.co/I5hRuV5vle	data_image/hurricane_harvey/6_9_2017/905268948828119044_0.jpg	severe_damage
hurricane_maria	922102003035262976	922102003035262976_0	Puerto Rico Housing Subsidies at Risk Amid Power Outages https://t.co/cCkwD8WsJg https://t.co/HMrMyo8ui9	data_image/hurricane_maria/22_10_2017/922102003035262976_0.jpg	mild_damage
hurricane_irma	909718574641614848	909718574641614848_0	@jstar79 @atxwxgirl @lastcrazyhorn @tlm101 damage to soffits, missing soffits, and a blown down fence in my apartme‚Ä¶ https://t.co/sgZBSgp9Yh	data_image/hurricane_irma/18_9_2017/909718574641614848_0.jpg	little_or_no_damage
hurricane_maria	910647323260342272	910647323260342272_0	HUB clients in Puerto Rico who have been affected by Hurricane #Maria should please call 787.641.2738 for claims. https://t.co/VHUhgOZSmn	data_image/hurricane_maria/20_9_2017/910647323260342272_0.jpg	little_or_no_damage
hurricane_harvey	904612540847718400	904612540847718400_0	USA looks like Armageddon with fire and hurricane damage https://t.co/ZgpCBQ3LkN #lafires #hurricaneharvey https://t.co/OPJthdOMQP	data_image/hurricane_harvey/4_9_2017/904612540847718400_0.jpg	severe_damage
hurricane_harvey	904779114506326016	904779114506326016_0	Much destruction and recovery in #Harvey Aftermath requires #HoustonStrong https://t.co/fv6DEhWFnN https://t.co/M0osnhjRfb	data_image/hurricane_harvey/4_9_2017/904779114506326016_0.jpg	little_or_no_damage
hurricane_maria	913144833790930944	913144833790930944_0	RT @SBNation: The Mavsâ€™ J.J. Barea reflects on Hurricane Mariaâ€™s impact on his native Puerto Rico. https://t.co/NNyKEs7xLU	data_image/hurricane_maria/27_9_2017/913144833790930944_0.jpg	severe_damage
california_wildfires	921442451356835845	921442451356835845_0	ISIS Details Devastation of California Wildfires in their CaliphateÂ Newsletter https://t.co/Ubg03xThLn https://t.co/pXstbRpFgw	data_image/california_wildfires/20_10_2017/921442451356835845_0.jpg	severe_damage
hurricane_irma	909477228668424194	909477228668424194_0	100% of all donations to our Disaster Relief fund go to #Irma &amp; #Harvey victims https://t.co/PN9a4dag04 https://t.co/zZZRDG36jd	data_image/hurricane_irma/17_9_2017/909477228668424194_0.jpg	severe_damage
hurricane_maria	910616474959716353	910616474959716353_0	Stronger then hurricane Maria #rebuild https://t.co/6745LHzRrL	data_image/hurricane_maria/20_9_2017/910616474959716353_0.jpg	severe_damage
california_wildfires	919796461872676864	919796461872676864_0	California wildfires have killed 40 people; dozens still missing as firefighters makeâ€¦ https://t.co/PbyNOMppIJ https://t.co/xfthRktcrW	data_image/california_wildfires/16_10_2017/919796461872676864_0.jpg	severe_damage
hurricane_maria	923262758992465920	923262758992465920_3	.@clarksvillepd Chaplain answering call for help in Puerto Rico -How you can too. https://t.co/TSBB9YLwgY https://t.co/uzRUiRCGfu	data_image/hurricane_maria/25_10_2017/923262758992465920_3.jpg	mild_damage
hurricane_harvey	908124692753506305	908124692753506305_0	Homeowner warns of contractor scams after Harvey https://t.co/Qqms6dAdRH https://t.co/QGStkG4HEX	data_image/hurricane_harvey/14_9_2017/908124692753506305_0.jpg	mild_damage
hurricane_irma	909833350310854656	909833350310854656_0	Hurricane Irma Damage, Continued; Beckham's Stadium Check Came https://t.co/9fXWZchrZ6 https://t.co/MJ2R7HjvvB	data_image/hurricane_irma/18_9_2017/909833350310854656_0.jpg	little_or_no_damage
california_wildfires	919924734636298241	919924734636298241_0	From the AP archives: California Wildfire Victims Vow to Return https://t.co/PdGQExvFqb https://t.co/atfXLCdiuY	data_image/california_wildfires/16_10_2017/919924734636298241_0.jpg	severe_damage
hurricane_irma	905701933339566080	905701933339566080_0	U.S. stock futures kept in check by worries over North Korea, Hurricane Irma https://t.co/T3Y524AeGZ https://t.co/pbzQqeHNoa	data_image/hurricane_irma/7_9_2017/905701933339566080_0.jpg	little_or_no_damage
hurricane_irma	909835088044580864	909835088044580864_1	Clearing it all out. Some hot and sweaty tree work post Hurricane Irma. https://t.co/W1Fn9eYeFF	data_image/hurricane_irma/18_9_2017/909835088044580864_1.jpg	little_or_no_damage
hurricane_harvey	901822511750406144	901822511750406144_0	Flooding Replaces High Wind as Harvey Threat to Texas Gulf Coast https://t.co/kEt9TacY3c #fintech #finance https://t.co/ySZIvOsNsA	data_image/hurricane_harvey/27_8_2017/901822511750406144_0.jpg	severe_damage
hurricane_harvey	906550288072495104	906550288072495104_0	Warnings From #Harvey About the Future of #UrbanPlanning in Texas - https://t.co/svd0IwnHzI via @DMagazine https://t.co/jGgIzzeGRw	data_image/hurricane_harvey/9_9_2017/906550288072495104_0.jpg	severe_damage
hurricane_irma	910237584344752129	910237584344752129_0	Harvey and Irma disasters could lead to tax refunds for Sandy victims https://t.co/Ndiubn9T1n https://t.co/UzolzJN4Yr	data_image/hurricane_irma/19_9_2017/910237584344752129_0.jpg	severe_damage
california_wildfires	920379194823053312	920379194823053312_0	.@Potus approves federal #disasterdeclaration for #NorCal #wildfires: https://t.co/TQw7P0M05Y https://t.co/T9uUeC4s9u	data_image/california_wildfires/17_10_2017/920379194823053312_0.jpg	severe_damage
hurricane_harvey	907735778914058241	907735778914058241_0	Harvey hit the people of Texas hard.... but we're fighting Back!! God Bless Texas! #pic of Port A https://t.co/FgfttrZSzj	data_image/hurricane_harvey/12_9_2017/907735778914058241_0.jpg	mild_damage
hurricane_harvey	904240721917616128	904240721917616128_0	RT @Reuters: Hurricane Harvey will be a big test for FEMA https://t.co/Nvkbzvm7cu https://t.co/piHjwAsHyO	data_image/hurricane_harvey/3_9_2017/904240721917616128_0.jpg	mild_damage
iraq_iran_earthquake	930015299017105408	930015299017105408_0	Richter 7 earthquake in Iran and specially Kermanshah Province, condolences to the Iranian people, God help you ὢDὢDὤFὤF https://t.co/D7405qsLfl	data_image/iraq_iran_earthquake/13_11_2017/930015299017105408_0.jpg	severe_damage
hurricane_irma	910126834498592768	910126834498592768_0	#SummerlandKey (map dot 2) #Irma #coastal damage before/after air photos. Arrow marks reference point‚Ä¶ https://t.co/ihSN1cCe6g	data_image/hurricane_irma/19_9_2017/910126834498592768_0.jpg	mild_damage
hurricane_harvey	907734171782717440	907734171782717440_0	Harvey puts drones in the spotlight https://t.co/MSUQ5sDs2U via @InfoSecHotSpot https://t.co/wiKxFdw0g6	data_image/hurricane_harvey/12_9_2017/907734171782717440_0.jpg	severe_damage
hurricane_irma	910183007637561344	910183007637561344_0	IN PICTURES: Hurricane Irma's devastation revealed by Isle of Wight businessman https://t.co/lsjmLHEVRd‚Ä¶ https://t.co/9eW80iK7i1	data_image/hurricane_irma/19_9_2017/910183007637561344_0.jpg	severe_damage
hurricane_maria	928308259491942400	928308259491942400_0	Puerto Rico Governor: Army Corps Not Moving Fast Enough https://t.co/YiM1cqzuZA https://t.co/1qrFwkxYHJ	data_image/hurricane_maria/8_11_2017/928308259491942400_0.jpg	severe_damage
hurricane_harvey	901830973771403264	901830973771403264_0	#NewTwitter #INDvBAN Get Free Instagram Followers → https://t.co/ZSWu2oRnpk Hurricane Harvey's fallout continues … https://t.co/65ZVepNnhq	data_image/hurricane_harvey/27_8_2017/901830973771403264_0.jpg	severe_damage
hurricane_harvey	901655097293377536	901655097293377536_2	RT @JMilesKHOU: Rockport, TX damage via @StormVisuals. Feeling for those folks #HurricaneHarvey #khou11 https://t.co/uoOuBEzPl0	data_image/hurricane_harvey/27_8_2017/901655097293377536_2.jpg	mild_damage
hurricane_maria	922837354926153728	922837354926153728_0	Private contracts for work in Puerto Rico raise eyebrows https://t.co/Rj15pPQXg8 https://t.co/TBByeos3VW	data_image/hurricane_maria/24_10_2017/922837354926153728_0.jpg	severe_damage
hurricane_harvey	909259117801410560	909259117801410560_0	Dallas plans to help Houston remove #Harvey debris; how this affects residents here: https://t.co/Mh9XVdxWkw https://t.co/wigxeQ1Vv5	data_image/hurricane_harvey/17_9_2017/909259117801410560_0.jpg	little_or_no_damage
hurricane_irma	910165451312893952	910165451312893952_0	Irma‚Äôs price tag? Likely more than $100 million in Georgia. https://t.co/CROvCdyWTi https://t.co/egHaJDIaNX	data_image/hurricane_irma/19_9_2017/910165451312893952_0.jpg	severe_damage
hurricane_maria	914540213875200000	914540213875200000_3	Repair work by our colleagues at @LibertyPR continues following Hurricane Maria https://t.co/zaE5oe1JCY	data_image/hurricane_maria/1_10_2017/914540213875200000_3.jpg	mild_damage
hurricane_maria	910534883126083586	910534883126083586_0	Hurricane Maria damage latest: 100,000 homes without power after storm batters Caribbean https://t.co/Xp1gjES7qv https://t.co/Z9SNQ0NaEd	data_image/hurricane_maria/20_9_2017/910534883126083586_0.jpg	mild_damage
hurricane_harvey	906709870040244230	906709870040244230_2	I know all eyes are on #Irma but Google Maps updated the app and now includes damage along the TX Coast from #Harvey https://t.co/Ph8hij09hX	data_image/hurricane_harvey/10_9_2017/906709870040244230_2.jpg	severe_damage
hurricane_harvey	901722704767627269	901722704767627269_0	Scope of damage unleashed by Harvey yet to be determined https://t.co/x08c6KxWAe https://t.co/FbRCCWLErA	data_image/hurricane_harvey/27_8_2017/901722704767627269_0.jpg	mild_damage
